time,latitude,longitude,depth,mag,rms,magNst,Distance_to_Nearest_Fault,TimeToNext,year,month,day,hour
1989-03-30 16:36:24.580000+00:00,41.081,43.915,0.11538461538461539,0.09090909090908994,1.2,18.0,0.06599781841301161,0.19306255817774193,1989,3,30,16
1989-04-13 07:49:20.380000+00:00,41.764,45.855,0.46923076923076923,0.2727272727272725,1.2,29.0,0.03313692060639999,0.06083470847215665,1989,4,13,7
1989-05-20 20:44:02.260000+00:00,39.553,40.172,0.5492307692307693,0.8181818181818183,1.2,23.0,0.015531259766474993,0.16749419441624191,1989,5,20,20
1989-08-03 07:42:40.840000+00:00,43.522,45.362,0.24153846153846156,0.6363636363636367,1.2,23.0,0.5552732869947866,0.3322282965245248,1989,8,3,7
1989-08-15 14:35:31.260000+00:00,41.132,48.672,0.46923076923076923,0.18181818181818166,1.2,4.0,0.021787834870018567,0.05482313560547244,1989,8,15,14
1989-08-24 18:55:21.160000+00:00,41.687,49.273,0.46923076923076923,0.6363636363636367,1.1,11.0,0.4119219007691696,0.04096304553078177,1989,8,24,18
1989-09-08 20:12:15.960000+00:00,43.395,46.604,0.46923076923076923,0.18181818181818166,1.5,8.0,0.7706620984195527,0.06716820684480303,1989,9,8,20
1989-12-02 04:51:56.590000+00:00,38.64,45.373,0.11538461538461539,0.09090909090908994,0.9,6.0,0.10692949742488077,0.3764176180389718,1989,12,2,4
1989-12-03 07:39:06.630000+00:00,38.315,45.216,0.11538461538461539,0.18181818181818166,1.1,32.0,0.0031405641259209653,0.004979977832616259,1989,12,3,7
1990-01-03 08:25:06.430000+00:00,42.243,48.303,0.12000000000000002,0.3636363636363633,1.4,42.0,0.58058680177685,0.13846428322234275,1990,1,3,8
1990-01-07 06:50:23.120000+00:00,41.321,49.452,0.46923076923076923,0.09090909090908994,0.8,5.0,0.2606282213517474,0.017554463123071327,1990,1,7,6
1990-04-20 23:30:03.480000+00:00,40.002,40.069,0.17692307692307693,0.8181818181818183,1.4,23.0,0.014743934368382653,0.4626827863102717,1990,4,20,23
1990-05-27 18:27:57.360000+00:00,40.869,44.236,0.11538461538461539,0.3636363636363633,1.3,55.0,0.00962506978945348,0.1641576158167757,1990,5,27,18
1990-06-20 21:30:12.120000+00:00,37.495,48.792,0.11538461538461539,0.18181818181818166,1.1,13.0,0.1241225897976786,0.10765252089616528,1990,6,20,21
1990-06-20 21:41:32.480000+00:00,37.705,48.961,0.11538461538461539,0.0,1.0,7.0,0.017428494751286685,3.513612270822244e-05,1990,6,20,21
1990-06-21 00:22:33.470000+00:00,37.326,49.415,0.11538461538461539,0.09090909090908994,0.8,11.0,0.13624180172056208,0.0004989266419585365,1990,6,21,0
1990-06-21 00:35:51.870000+00:00,37.462,48.961,0.11538461538461539,0.0,0.6,13.0,0.04250299972404472,4.1232112955266025e-05,1990,6,21,0
1990-06-21 04:40:26.220000+00:00,37.508,49.63,0.11538461538461539,0.0,0.9,11.0,0.28646472976469756,0.0007578337384082014,1990,6,21,4
1990-06-21 23:13:07.880000+00:00,37.286,49.642,0.11538461538461539,0.0,0.8,1.0,0.15396839351430697,0.0034478009847207737,1990,6,21,23
1990-06-22 06:07:50.100000+00:00,37.257,48.854,0.11538461538461539,0.09090909090908994,1.5,1.0,0.12777005448684697,0.001285003138298822,1990,6,22,6
1990-06-24 19:05:21.440000+00:00,37.222,49.647,0.11538461538461539,0.2727272727272725,1.0,4.0,0.11548196263091941,0.011333219487806225,1990,6,24,19
