time,latitude,longitude,depth,mag,rms,magNst,Distance_to_Nearest_Fault,TimeToNext,year,month,day,hour,depth_augmented,mag_augmented,Distance_to_Nearest_Fault_augmented,TimeToNext_augmented
1987-12-07 00:07:32.510000+00:00,37.956,42.879,0.4692307692307692,0.1818181818181816,1.0,32.0,0.1417511701273357,0.1414459490761797,1987,12,7,0,0.46578698867861634,0.18559180586237947,0.14901032010548335,0.14208639713211532
1988-01-07 10:59:38.780000+00:00,38.346,45.476,0.4692307692307692,0.1818181818181816,1.4,9.0,0.0264427770798224,0.1403423723992269,1988,1,7,10,0.46719789413511653,0.18672534768199697,0.025693883924192005,0.1422309432524936
1988-01-27 03:46:59.530000+00:00,39.829,45.15,0.4692307692307692,0.0909090909090899,1.2,15.0,0.0330274693892727,0.0878992190111043,1988,1,27,3,0.4699911338230143,0.09954956137808471,0.03547289606802776,0.08754074986678947
1988-03-30 21:42:04.110000+00:00,39.276,40.46,0.1153846153846153,0.0,0.9,7.0,0.0683422372494917,0.2844367451988928,1988,3,30,21,0.1187353731302604,0.0025807055308302157,0.06717395251877661,0.27673187023592677
1988-04-20 03:50:08.390000+00:00,39.109,44.123,0.8107692307692309,0.9090909090909092,1.1,23.0,0.0391556785732705,0.0903803515959361,1988,4,20,3,0.8141554294702822,0.9166029153894886,0.03200188781868004,0.09152367856967465
1988-04-21 10:01:48.070000+00:00,39.045,44.05,0.6892307692307692,0.1818181818181816,1.1,9.0,0.0115403572996949,0.0056136241031579,1988,4,21,10,0.6837271784384499,0.18646631132169017,0.006296524918316787,0.005307436166441978
1988-05-03 08:41:22.750000+00:00,42.501,47.639,0.4692307692307692,0.0909090909090899,1.3,18.0,0.6329747390522336,0.0532947101361905,1988,5,3,8,0.47554384366407115,0.0919477288507156,0.6304711457143269,0.054757171345089
1988-05-03 09:15:21.740000+00:00,42.469,47.663,0.3061538461538461,0.7272727272727266,1.2,23.0,0.625473162607259,0.00010530043336,1988,5,3,9,0.30562565178373235,0.7275994038635302,0.6258698312062393,0.0030886183728175767
1988-06-25 16:15:38.340000+00:00,38.458,43.038,0.7446153846153847,0.9090909090909092,1.1,23.0,0.0545690856574024,0.2377878573951677,1988,6,25,16,0.7537763647907492,0.905774201757807,0.05529561467461514,0.23628409183697446
1988-09-06 19:16:37.450000+00:00,42.007,41.725,0.1153846153846153,0.4545454545454541,1.2,43.0,0.0530771702331837,0.3262862310640876,1988,9,6,19,0.1148001166720219,0.4573198614370689,0.05208126697897864,0.32613553587850896
1988-10-16 23:35:24.510000+00:00,37.964,44.815,0.4692307692307692,0.0,1.3,5.0,0.0689882348076049,0.1792815579473729,1988,10,16,23,0.47397634889310863,-0.0007279350034921761,0.06951621997843055,0.17823683919601388
1988-10-18 12:35:43.930000+00:00,40.883,41.673,0.1153846153846153,0.2727272727272725,1.3,8.0,0.0184420623903635,0.006879907531657,1988,10,18,12,0.11444279998149112,0.27929039363137087,0.02090999667096798,0.005069776138292504
1988-10-25 17:38:55.580000+00:00,42.058,47.854,0.4692307692307692,0.0909090909090899,1.0,9.0,0.4352761429754925,0.0321734244526397,1988,10,25,17,0.4689062947253684,0.09944128506761818,0.4345316103182619,0.031808450054878576
1988-12-07 07:41:24.200000+00:00,40.987,44.185,0.0446153846153846,1.0,1.3,24.0,0.0432041622673122,0.1900141757285097,1988,12,7,7,0.04650480545991074,1.0047321794063964,0.04267579010920941,0.19054008058625574
1988-12-07 07:45:44.870000+00:00,40.974,44.246,0.1153846153846153,1.0,1.3,24.0,0.0430687075660604,1.3461892389841177e-05,1988,12,7,7,0.11508479212071494,0.9901814540529055,0.04678272313429124,0.00021204479626833183
1988-12-07 08:06:28.110000+00:00,40.903,44.396,0.1153846153846153,0.2727272727272725,0.9,8.0,0.0108096103350462,6.42051754891094e-05,1988,12,7,8,0.1115171974764972,0.27597312451020545,0.014661967756486156,0.00011183308166004191
1988-12-07 08:57:06.110000+00:00,40.936,43.209,0.1153846153846153,0.0909090909090899,1.3,6.0,0.0753812558541541,0.0001568927344164,1988,12,7,8,0.11439482086738148,0.0949484082023383,0.07045548092627633,0.00013371503697220613
1988-12-07 09:28:51.380000+00:00,40.69,45.37,0.1153846153846153,0.0909090909090899,0.5,4.0,0.123177130475707,9.839467416117198e-05,1988,12,7,9,0.11368614910354527,0.07983831105883638,0.12910208691995956,-0.0019934449138492715
1988-12-07 09:34:34.050000+00:00,40.956,44.078,0.1153846153846153,0.4545454545454541,1.4,36.0,0.010045951118495,1.7696653489956174e-05,1988,12,7,9,0.10872665078429256,0.45861386396042025,0.010064838514200572,0.0014178258735431557
1988-12-07 18:05:42.820000+00:00,40.952,44.16,0.1153846153846153,0.0909090909090899,1.4,8.0,0.0194336640100873,0.0015838404168826,1988,12,7,18,0.11662904310851101,0.09675780779161464,0.022606609041718677,0.0003131186458083155
1988-12-07 20:07:30.340000+00:00,41.208,44.471,0.1153846153846153,0.0909090909090899,1.2,4.0,0.0200849627989846,0.0003773853833452,1988,12,7,20,0.1171460008426685,0.09147256090568673,0.017528001498838184,0.0011970892372871803
1988-12-08 01:15:54.030000+00:00,40.755,44.817,0.1153846153846153,0.3636363636363633,1.5,5.0,0.0283065006543128,0.0009555939831778,1988,12,8,1,0.12433440811323772,0.36560008180993714,0.031520874725048866,0.0009882737647885888
1988-12-08 04:09:36.020000+00:00,40.884,44.41,0.1153846153846153,0.1818181818181816,1.3,6.0,0.0029697590247445,0.0005382272907047,1988,12,8,4,0.1064391098037472,0.18219604009154855,-0.0010574639296064788,0.002012620473968922
1988-12-08 05:36:29.820000+00:00,40.944,44.1,0.1153846153846153,0.4545454545454541,1.0,6.0,0.0058519116974767,0.000269258505168,1988,12,8,5,0.1103566800271572,0.4601567164016058,0.007006407916732983,-0.0002500892543780429
1988-12-08 07:46:01.410000+00:00,40.874,44.336,0.1153846153846153,0.0909090909090899,1.5,18.0,0.0030819618729216,0.0004013515490005,1988,12,8,7,0.11709068738657077,0.08794284063573173,0.004647702948918983,-0.003101095667565294
1988-12-08 20:32:06.410000+00:00,41.147,44.206,0.1153846153846153,0.2727272727272725,1.3,19.0,0.0970076293170387,0.0023737901703266,1988,12,8,20,0.11431122979580777,0.28152347118328486,0.09276439076016808,0.005008975177527993
1988-12-10 19:13:59.020000+00:00,40.761,44.077,0.1153846153846153,0.0,1.0,4.0,0.0856748185930246,0.0086819114788634,1988,12,10,19,0.11787314867509978,0.0019442623415915846,0.08145840205451986,0.010772205360173188
1988-12-31 04:07:10.440000+00:00,40.908,43.934,0.1153846153846153,0.1818181818181816,1.5,18.0,0.0353841808552619,0.0908919902677092,1988,12,31,4,0.10803571426516037,0.172686253663481,0.03185093970900483,0.08593609763274242
1989-01-04 07:29:41.150000+00:00,40.89,44.274,0.1153846153846153,0.4545454545454541,1.2,19.0,0.0017196591376265,0.0184754730517868,1989,1,4,7,0.10229662370342175,0.45814923069256985,0.0038785306359686526,0.01481166422187704
1989-02-15 10:10:08.460000+00:00,37.29,50.304,0.7784615384615385,0.0909090909090899,1.2,6.0,0.1439989627925209,0.1879008589998055,1989,2,15,10,0.7731851769004748,0.09143631726486492,0.14391839825595434,0.1856485248006406
1989-03-30 16:36:24.580000+00:00,41.081,43.915,0.1153846153846153,0.0909090909090899,1.2,18.0,0.0659978184130116,0.1930625581777419,1989,3,30,16,0.11336867347274844,0.09803960410658438,0.06872459943904963,0.1891561255646111
1989-04-13 07:49:20.380000+00:00,41.764,45.855,0.4692307692307692,0.2727272727272725,1.2,29.0,0.0331369206063999,0.0608347084721566,1989,4,13,7,0.47213440762008074,0.2698856275805698,0.030551218650880892,0.06058222039236033
1989-05-20 20:44:02.260000+00:00,39.553,40.172,0.5492307692307693,0.8181818181818183,1.2,23.0,0.0155312597664749,0.1674941944162419,1989,5,20,20,0.5455152909969792,0.8259141211193707,0.013208057806337823,0.16333424061005478
1989-08-03 07:42:40.840000+00:00,43.522,45.362,0.2415384615384615,0.6363636363636367,1.2,23.0,0.5552732869947866,0.3322282965245248,1989,8,3,7,0.2395881547630242,0.6312783488982998,0.5579241257012779,0.3379908312693573
1989-08-15 14:35:31.260000+00:00,41.132,48.672,0.4692307692307692,0.1818181818181816,1.2,4.0,0.0217878348700185,0.0548231356054724,1989,8,15,14,0.4760824872842723,0.17866738428243018,0.02256190612458284,0.05381139105417639
1989-08-24 18:55:21.160000+00:00,41.687,49.273,0.4692307692307692,0.6363636363636367,1.1,11.0,0.4119219007691696,0.0409630455307817,1989,8,24,18,0.46177341405989664,0.6395308647258564,0.40462283051818837,0.04030770195148936
1989-09-08 20:12:15.960000+00:00,43.395,46.604,0.4692307692307692,0.1818181818181816,1.5,8.0,0.7706620984195527,0.067168206844803,1989,9,8,20,0.47557070034078536,0.18533859686717066,0.7682470159341862,0.06749744198308748
1989-12-02 04:51:56.590000+00:00,38.64,45.373,0.1153846153846153,0.0909090909090899,0.9,6.0,0.1069294974248807,0.3764176180389718,1989,12,2,4,0.11282669562004792,0.08914078034757689,0.1066166898194075,0.37934520363432045
1989-12-03 07:39:06.630000+00:00,38.315,45.216,0.1153846153846153,0.1818181818181816,1.1,32.0,0.0031405641259209,0.0049799778326162,1989,12,3,7,0.11779773665569143,0.1936603169505332,0.004139296044434901,0.004412449480104839
1990-01-03 08:25:06.430000+00:00,42.243,48.303,0.12,0.3636363636363633,1.4,42.0,0.58058680177685,0.1384642832223427,1990,1,3,8,0.11995781286818394,0.35149158230382593,0.5797797284317426,0.1411271607433872
1990-01-07 06:50:23.120000+00:00,41.321,49.452,0.4692307692307692,0.0909090909090899,0.8,5.0,0.2606282213517474,0.0175544631230713,1990,1,7,6,0.4681368750651886,0.08557918928367267,0.26283761297256175,0.01782452507179719
1990-04-20 23:30:03.480000+00:00,40.002,40.069,0.1769230769230769,0.8181818181818183,1.4,23.0,0.0147439343683826,0.4626827863102717,1990,4,20,23,0.17151778903466425,0.8140651648024602,0.012388718140056518,0.4614490609382735
1990-05-27 18:27:57.360000+00:00,40.869,44.236,0.1153846153846153,0.3636363636363633,1.3,55.0,0.0096250697894534,0.1641576158167757,1990,5,27,18,0.11691618811987721,0.35887271630097484,0.012149572057722846,0.1700965251228595
1990-06-20 21:30:12.120000+00:00,37.495,48.792,0.1153846153846153,0.1818181818181816,1.1,13.0,0.1241225897976786,0.1076525208961652,1990,6,20,21,0.11615591340473479,0.1814398336248156,0.12419926087087081,0.10936666529889717
1990-06-20 21:41:32.480000+00:00,37.705,48.961,0.1153846153846153,0.0,1.0,7.0,0.0174284947512866,3.513612270822244e-05,1990,6,20,21,0.11833530234216455,0.0006596048394425135,0.014489584162309554,-0.0013166327357020371
1990-06-21 00:22:33.470000+00:00,37.326,49.415,0.1153846153846153,0.0909090909090899,0.8,11.0,0.136241801720562,0.0004989266419585,1990,6,21,0,0.10772576471136934,0.08043479292281826,0.1389465661265119,0.001010210366667819
1990-06-21 00:35:51.870000+00:00,37.462,48.961,0.1153846153846153,0.0,0.6,13.0,0.0425029997240447,4.1232112955266025e-05,1990,6,21,0,0.1171982172048306,-0.0018400668326405535,0.048435761061972546,0.000126017148296713
1990-06-21 04:40:26.220000+00:00,37.508,49.63,0.1153846153846153,0.0,0.9,11.0,0.2864647297646975,0.0007578337384082,1990,6,21,4,0.11368866440872716,-0.003724860010841346,0.2794251058711248,0.001187782382306103
1990-06-21 23:13:07.880000+00:00,37.286,49.642,0.1153846153846153,0.0,0.8,1.0,0.1539683935143069,0.0034478009847207,1990,6,21,23,0.11864539921862097,0.0033276090727513566,0.15825031278036222,0.003806150726796744
1990-06-22 06:07:50.100000+00:00,37.257,48.854,0.1153846153846153,0.0909090909090899,1.5,1.0,0.1277700544868469,0.0012850031382988,1990,6,22,6,0.12190688396121373,0.08940831662836891,0.12573585627695447,0.0017293520384823653
1990-06-24 19:05:21.440000+00:00,37.222,49.647,0.1153846153846153,0.2727272727272725,1.0,4.0,0.1154819626309194,0.0113332194878062,1990,6,24,19,0.12202256881232075,0.2668649017549204,0.10712214283898518,0.007747017684656538
1990-07-01 17:19:44.170000+00:00,37.28,48.818,0.1153846153846153,0.0909090909090899,1.4,25.0,0.1289810505526367,0.030906666937471,1990,7,1,17,0.10487541815291337,0.09058168964889156,0.12886787707825445,0.02984606385886018
1990-07-01 21:16:48.390000+00:00,37.285,48.82,0.1153846153846153,0.1818181818181816,1.0,28.0,0.1322481391886515,0.0007345874821399,1990,7,1,21,0.11442078617389627,0.17518333599227562,0.12537558456416498,0.0006549282624474619
1990-07-23 20:54:56.680000+00:00,42.719,45.947,0.4692307692307692,0.2727272727272725,0.9,11.0,0.196788408770481,0.0980960868367799,1990,7,23,20,0.47857360013630595,0.2719731550475165,0.18988086347919936,0.10027598065351366
1990-07-27 05:31:00.140000+00:00,37.318,49.585,0.1153846153846153,0.2727272727272725,1.1,7.0,0.182657422176531,0.0149850357693021,1990,7,27,5,0.11450979078050542,0.27833716090638455,0.18417297298761906,0.010876828245287056
1990-08-21 03:47:26.280000+00:00,37.309,49.685,0.1153846153846153,0.2727272727272725,1.3,18.0,0.1600353644457955,0.1112288995565711,1990,8,21,3,0.11913731989863913,0.27145358892031113,0.1609359322912235,0.10865227093611131
1990-09-17 07:03:32.050000+00:00,37.384,48.929,0.8953846153846156,0.0,1.1,18.0,0.0824226204982432,0.1210814136519166,1990,9,17,7,0.8925666610658131,0.007514573031955492,0.08612282277116454,0.12613119616280122
1990-09-24 06:35:13.930000+00:00,38.253,47.951,0.1153846153846153,0.0909090909090899,1.4,7.0,0.1353249152921309,0.03114624854671,1990,9,24,6,0.12309453080451588,0.0905911437804109,0.12684714294385227,0.03182163997573617
1990-12-16 15:45:40.700000+00:00,41.361,43.715,0.4692307692307692,0.9090909090909092,1.2,23.0,0.026356434742067,0.3720509668536965,1990,12,16,15,0.45839882415928374,0.9071969058017223,0.027738114246890072,0.37095557867685874
1991-01-01 19:18:56.480000+00:00,39.822,48.439,0.8953846153846156,0.3636363636363633,1.2,43.0,0.2029455419713471,0.0720526928803488,1991,1,1,19,0.8946847773372075,0.3608501599533416,0.20402569907690135,0.06829886503627872
1991-02-02 06:54:40.460000+00:00,37.275,42.566,0.1153846153846153,0.1818181818181816,1.0,8.0,0.3168186034340896,0.1404775599172681,1991,2,2,6,0.11912106965270293,0.18641319603612105,0.3209863732984824,0.14261961265950074
1991-04-24 10:54:35.740000+00:00,39.597,41.118,0.4692307692307692,0.0,0.8,19.0,0.105113356756299,0.3621647884733422,1991,4,24,10,0.46807579787119874,-0.005032448330981356,0.09943749072142166,0.3618087351634643
1991-04-29 09:12:48.100000+00:00,42.453,43.673,0.2261538461538461,1.0,1.2,23.0,0.008782010251471,0.0219945414507825,1991,4,29,9,0.23060249781636696,1.0048499464933935,0.009226637863755004,0.01945687154774128
1991-04-29 09:37:37.260000+00:00,42.568,43.881,0.1153846153846153,0.3636363636363633,1.0,26.0,0.0703206897001954,7.690532731521037e-05,1991,4,29,9,0.1156610524036142,0.3537792117045538,0.07533831438798237,0.007378949538380404
1991-04-29 09:59:24.080000+00:00,42.617,43.4,0.1153846153846153,0.0909090909090899,1.1,26.0,0.0173188099803011,6.748866464454001e-05,1991,4,29,9,0.11503506880915115,0.09258825153435102,0.01116210799667431,-0.0013910649126169853
1991-04-29 10:01:12.430000+00:00,42.356,43.864,0.1153846153846153,0.2727272727272725,1.1,27.0,0.0098279038110009,5.595565429237317e-06,1991,4,29,10,0.11536638895071942,0.27320396041041617,0.016136464015512116,0.005736924278423309
1991-04-29 10:15:34.710000+00:00,42.783,43.864,0.1153846153846153,0.0,1.4,10.0,0.0448861913699384,4.453109513911171e-05,1991,4,29,10,0.11921767033421705,0.007590530427342698,0.04611809351042605,-0.0021669764056411822
1991-04-29 10:19:41.340000+00:00,42.216,43.589,0.1153846153846153,0.0,1.1,13.0,0.080215485315163,1.2736818660016608e-05,1991,4,29,10,0.11714783241652561,0.006385242460088655,0.0786787181107552,-0.002006745025688682
1991-04-29 10:52:42.260000+00:00,42.712,44.102,0.1153846153846153,0.0909090909090899,1.2,19.0,0.0037580951132064,0.0001023014994931,1991,4,29,10,0.10173710561918689,0.08132942152384487,0.0068281002009053585,0.004239783609442479
1991-04-29 11:10:11.950000+00:00,42.584,43.904,0.1153846153846153,0.1818181818181816,1.0,17.0,0.0619245248939798,5.420958998999649e-05,1991,4,29,11,0.11377851597966981,0.1841511385567092,0.06428265831022076,-0.004883699867451117
1991-04-29 11:51:10.320000+00:00,42.572,43.816,0.1153846153846153,0.3636363636363633,1.1,1.0,0.0603292021191719,0.0001269586542157,1991,4,29,11,0.11844026796982021,0.36609638531103683,0.06499237693353792,-0.002925154746995875
1991-04-29 11:59:54.830000+00:00,42.625,43.962,0.1153846153846153,0.0,1.2,23.0,0.0310184830365564,2.7087494446601433e-05,1991,4,29,11,0.11489862959688568,-0.010294787827749334,0.036056128354040935,0.0034282147545495324
1991-04-29 13:49:58.380000+00:00,42.542,43.337,0.1153846153846153,0.0909090909090899,1.1,18.0,0.0138783282518225,0.0003410299593007,1991,4,29,13,0.1193838962124143,0.09345102245763873,0.010273213064001207,-0.0025636204802189115
1991-04-29 14:43:06.360000+00:00,42.515,43.937,0.1153846153846153,0.8181818181818183,1.1,79.0,0.0474903087287329,0.0001646382157554,1991,4,29,14,0.12068599578387706,0.8173684244171378,0.05077972195850693,-0.001158150704090709
1991-04-29 16:49:57.850000+00:00,42.854,44.062,0.1153846153846153,0.0,1.2,7.0,0.0913525321735785,0.0003930834361696,1991,4,29,16,0.11751503483957709,0.005381923370332046,0.08984209797324455,0.0017810012633237434
1991-04-29 17:10:27.240000+00:00,42.224,43.409,0.1153846153846153,0.0909090909090899,0.3,8.0,0.0776151415037708,6.348991401061436e-05,1991,4,29,17,0.11715990646147946,0.10163255917991804,0.07827559419222396,-0.002320606527201458
1991-04-29 18:23:15.290000+00:00,42.583,43.764,0.1153846153846153,0.9090909090909092,1.3,85.0,0.0543472654493137,0.0002255810758946,1991,4,29,18,0.12273533537258809,0.9108703882947717,0.049661379407298596,-0.0014054266688657312
1991-04-29 18:30:41.520000+00:00,42.503,43.899,0.1815384615384615,1.0,1.0,23.0,0.0358530977688128,2.304484689883312e-05,1991,4,29,18,0.17646451503146346,0.9975256984501105,0.03430320081668793,0.004820761398215164
1991-04-29 19:07:03.750000+00:00,42.494,43.69,0.1153846153846153,0.0,1.3,22.0,0.0145961826693412,0.0001126978379939,1991,4,29,19,0.11983447222489985,0.0030252429494563218,0.01098933474649874,-0.0015672249593977595
1991-04-29 19:44:54.770000+00:00,42.585,43.966,0.1153846153846153,0.0,1.3,18.0,0.0547358382946616,0.0001172832579705,1991,4,29,19,0.11259871195843335,-0.004620191916929047,0.055038588155664814,0.0036148146249296302
1991-04-29 20:24:43.160000+00:00,42.557,43.809,0.1153846153846153,0.1818181818181816,1.2,33.0,0.0502606195996833,0.0001233446471207,1991,4,29,20,0.10768529716067571,0.19341910166719709,0.04789070724768569,-0.0010035898656135533
1991-04-29 20:32:54.210000+00:00,42.541,43.333,0.1153846153846153,0.8181818181818183,1.1,81.0,0.0131849602822901,2.5359505344042313e-05,1991,4,29,20,0.11479306164482271,0.8294182839536097,0.011893086539469305,-0.0012293719855609839
1991-04-29 21:24:09.370000+00:00,42.205,43.676,0.1153846153846153,0.0,1.4,15.0,0.0664738797267187,0.0001588118042028,1991,4,29,21,0.1266681114529541,0.0038760551031132738,0.060024083988322,0.007790542954335496
1991-04-29 22:28:23.040000+00:00,42.709,43.858,0.1153846153846153,0.1818181818181816,1.1,22.0,0.0,0.0001990167293741,1991,4,29,22,0.11379262855681398,0.18725041727458133,0.006007756674031989,-0.0006708115491052317
1991-04-29 23:32:29.050000+00:00,42.571,43.891,0.1153846153846153,0.0909090909090899,1.3,4.0,0.0711514940785599,0.0001986211407152,1991,4,29,23,0.12183983492792952,0.08960056782704105,0.07050112747497841,0.001845569294119798
1991-04-30 11:15:29.480000+00:00,42.599,43.49,0.1153846153846153,0.2727272727272725,1.0,34.0,0.01791319988376,0.0021783420018307,1991,4,30,11,0.10872314091240838,0.26559364481104514,0.01587398619423165,0.004037708633024207
1991-04-30 16:07:38.980000+00:00,42.491,43.23,0.1153846153846153,0.0909090909090899,0.9,15.0,0.0210883854585962,0.0009052834720056,1991,4,30,16,0.12537029508739672,0.08846953162271406,0.024088343134493435,-0.003845802349367381
1991-05-01 03:06:50.260000+00:00,42.405,43.784,0.1153846153846153,0.0,1.3,7.0,0.01042640277732,0.0020425636829726,1991,5,1,3,0.12113258101510961,0.013604972688956982,0.01301842339625153,0.0015481636396123854
1991-05-01 05:13:35.350000+00:00,42.505,43.434,0.1153846153846153,0.2727272727272725,1.3,18.0,0.0062891966230613,0.0003927529182301,1991,5,1,5,0.11724328038004982,0.2686501879534725,0.0040917590995782765,-0.002252580280003674
1991-05-02 01:25:30.140000+00:00,42.541,43.96,0.1153846153846153,0.545454545454545,1.3,46.0,0.0652022218079515,0.0037552410255491,1991,5,2,1,0.12405823374604713,0.5396766931087622,0.06617247418418,0.006603652277143256
1991-05-02 09:44:41.410000+00:00,42.483,43.507,0.1153846153846153,0.0,1.1,17.0,0.0037419769325437,0.0015467862572566,1991,5,2,9,0.11911864332970598,-0.006618881868575933,0.006020519242076149,0.0012885708385405328
1991-05-03 06:08:37.170000+00:00,42.482,43.363,0.1153846153846153,0.0909090909090899,0.9,10.0,0.0218120800991325,0.0037924743878704,1991,5,3,6,0.11238515414528782,0.0883244818847915,0.020030520859066335,0.007711132299613746
1991-05-03 20:19:38.860000+00:00,42.683,43.247,0.1153846153846153,1.0,1.2,23.0,0.0136212258319555,0.0026370007136357,1991,5,3,20,0.11484928079044095,1.0038092738226598,0.01819568656044289,0.0016045021730238774
1991-05-03 23:41:01.870000+00:00,42.647,43.263,0.1276923076923077,0.6363636363636367,1.1,64.0,0.0287704570114895,0.0006240080575646,1991,5,3,23,0.13526377929513264,0.6476513243526394,0.02753882652511219,0.0007626343530392529
1991-05-10 01:25:15.610000+00:00,42.496,43.153,0.1153846153846153,0.0909090909090899,1.0,21.0,0.0332392206624983,0.0270949176729493,1991,5,10,1,0.12113127445965001,0.10142873111180974,0.03476603483197363,0.027254246541785494
1991-05-10 20:52:27.340000+00:00,42.534,43.986,0.1153846153846153,0.1818181818181816,1.1,31.0,0.0660032395359444,0.0036166786094848,1991,5,10,20,0.11909561016168473,0.1844583078506705,0.06016413353605403,0.0027064236840643957
1991-05-15 14:28:50.120000+00:00,42.565,43.349,0.1769230769230769,0.3636363636363633,1.2,50.0,0.0282083446057556,0.0211212727726937,1991,5,15,14,0.17904123818052914,0.3543950186362877,0.024208734435035895,0.019446218673165646
1991-05-21 17:37:38.850000+00:00,42.867,48.028,0.1153846153846153,0.4545454545454541,1.2,13.0,0.9261781741293764,0.0273570075538697,1991,5,21,17,0.11684549660104052,0.46291081622337177,0.9286528818870791,0.027577381716529806
1991-06-03 10:22:40.440000+00:00,40.048,42.859,0.3892307692307692,0.6363636363636367,1.3,23.0,0.018153158823352,0.0566580870269062,1991,6,3,10,0.39522433332685963,0.6396341064677493,0.02402653311512422,0.062002070411845155
1991-06-15 00:59:20.310000+00:00,42.461,44.009,0.1061538461538461,1.0,1.2,23.0,0.0326170674582084,0.0517983516206878,1991,6,15,0,0.10531662490170106,1.0071559604785234,0.03620382368331508,0.05023429685650374
1991-06-16 11:07:10.690000+00:00,39.984,42.875,0.3553846153846154,0.0909090909090899,1.3,19.0,0.0580945674783357,0.0063454476290286,1991,6,16,11,0.3482683280841322,0.09269094746146227,0.06130294017131871,0.013435126020123384
1991-06-17 03:04:45.510000+00:00,42.252,44.222,0.1153846153846153,0.0,1.6,1.0,0.0295121574952654,0.0029671638628062,1991,6,17,3,0.10613098815529995,-0.014415791612563397,0.0290927330174185,0.00045663991577468005
1991-06-19 06:40:28.950000+00:00,40.282,42.971,0.4692307692307692,0.0909090909090899,1.2,9.0,0.04232916626611,0.0095924279794334,1991,6,19,6,0.47240280370126975,0.09276116151443774,0.04442649396401019,0.009250064034101063
1991-06-30 20:09:18.370000+00:00,42.424,43.688,0.1153846153846153,0.0,1.0,15.0,0.0057533584777922,0.0515881396289809,1991,6,30,20,0.12890307512000407,-0.0008983992828353133,0.010367270417894314,0.05211374452797474
1991-07-04 06:26:31.860000+00:00,42.387,44.116,0.2753846153846153,0.8181818181818183,1.3,23.0,0.0437527256955382,0.0152985129268695,1991,7,4,6,0.2791652591767726,0.8121670566429451,0.04167599776232686,0.01494757549490151
1991-10-06 01:46:47.580000+00:00,41.096,43.409,0.2430769230769231,0.545454545454545,1.1,23.0,0.0353150030989448,0.4185604674958113,1991,10,6,1,0.23981686536530997,0.5392186352314606,0.03898710616237875,0.41951357494875535
1991-10-18 16:23:44.350000+00:00,41.642,47.638,0.4692307692307692,0.0,1.2,10.0,0.1938154010057596,0.0562612165781576,1991,10,18,16,0.46543441096237054,0.007681451076430911,0.20029993498736748,0.058849603455514654
1991-10-21 11:58:19.310000+00:00,41.982,46.746,0.4692307692307692,0.0,1.3,10.0,0.0787351264427435,0.0125635528931711,1991,10,21,11,0.4601065483294895,-0.003913006465118786,0.08252234312575968,0.009640104534682802
1992-01-06 01:18:10.950000+00:00,40.342,49.786,0.4692307692307692,0.0,0.8,16.0,0.1190703075833954,0.3415898587560713,1992,1,6,1,0.46893928367921994,-0.003109388283879273,0.12017034091082562,0.34535467829122074
1992-02-15 12:52:51.770000+00:00,42.803,46.524,0.1953846153846153,0.3636363636363633,1.6,44.0,0.4663602457915981,0.1806322277701747,1992,2,15,12,0.18950240520335282,0.36226902113695003,0.46442963546901833,0.1810586822519377
1992-02-18 01:39:40.920000+00:00,41.477,43.464,0.4692307692307692,0.0,1.5,2.0,0.005276911569284,0.0113000545947466,1992,2,18,1,0.4712465697103406,-0.005071994316611233,0.0023453263581854835,0.014547866915623767
1992-03-13 17:18:39.980000+00:00,39.71,39.605,0.38,1.0,1.1,23.0,0.0156253766131482,0.1099973545963842,1992,3,13,17,0.38579353513670683,1.0110039433270974,0.016662144062273208,0.11358662387310511
1992-03-13 18:37:53.800000+00:00,39.843,39.52,0.1153846153846153,0.1818181818181816,1.0,38.0,0.0321383152756351,0.0002455035611335,1992,3,13,18,0.11690671875816329,0.16919921259161924,0.036259725540561644,-0.0009091436975058059
1992-03-13 20:15:18.170000+00:00,39.433,39.914,0.1153846153846153,0.0,1.2,2.0,0.0557339112893764,0.0003018233015936,1992,3,13,20,0.11247655590463317,-0.004175758744055319,0.056364978600507765,0.0033271086701247643
1992-03-13 22:47:42.880000+00:00,40.021,39.744,0.1153846153846153,0.1818181818181816,1.2,26.0,0.0479609251454108,0.0004722641729247,1992,3,13,22,0.11610255062724728,0.18495956537438618,0.04943315172667871,0.0006022542086853467
1992-03-14 01:24:33.710000+00:00,39.527,39.701,0.3,0.1818181818181816,1.2,26.0,0.0037322146420962,0.0004860075219975,1992,3,14,1,0.3090858304680123,0.17525926066836053,-0.0051067798035592925,0.0001338211269198987
1992-03-15 16:16:24.240000+00:00,39.532,39.929,0.2830769230769231,1.0,1.2,23.0,0.0021665933235056,0.0072254593895179,1992,3,15,16,0.27989309956200936,0.9907645882772078,0.0061036363055581785,0.00892142468911
1992-03-21 23:15:50.290000+00:00,39.602,39.87,0.1923076923076923,0.1818181818181816,1.3,44.0,0.0010380628345259,0.0280716141936971,1992,3,21,23,0.1936044986503518,0.18011394805385247,0.00048242305918092703,0.02788185984843206
1992-03-27 19:21:04.880000+00:00,42.466,43.725,0.4692307692307692,0.2727272727272725,1.2,39.0,0.0196220592678593,0.0260445342433224,1992,3,27,19,0.47502776914099915,0.2788984462026936,0.015596806977663608,0.02708252105731987
